fok,maternal
drongo,maternal
dbe,maternal
dve,maternal
crol,maternal
CG4050,maternal
Vha68-2,maternal
Vha68-1,maternal
Pros45,maternal
TppII,maternal
Sp1,maternal
Rfx,maternal
pug,maternal
Pk61C,maternal
Pcaf,maternal
Paps,maternal
Idgf2,maternal
Fak56D,maternal
Elf,maternal
emb,maternal
Abi,maternal
ade5,maternal
kraken,maternal
Vha44,maternal
SelD,maternal
Rack1,maternal
RN-tre,maternal
Pi3K21B,maternal
Osbp,maternal
Mcm7,maternal
KrT95D,maternal
Trxr-1,maternal
eIF-4B,maternal
Su(z)12,maternal
Rtc1,maternal
RpL3,maternal
Aats-ser,maternal
scu,maternal
nudC,maternal
Tapdelta,maternal
l(2)k16918,maternal
Vps28,maternal
cnk,maternal
Dmn,maternal
l(2)k14710,maternal
l(2)k14505,maternal
Xbp1,maternal
Nle,maternal
Zfrp8,maternal
RFeSP,maternal
,maternal
Coprox,maternal
Pdsw,maternal
l(2)k09913,maternal
Rs1,maternal
eIF-3p40,maternal
l(2)44Db,maternal
l(2)k01209,maternal
ssp4,maternal
Vha36,maternal
l(2)k05819,maternal
milt,maternal
l(2)k03704,maternal
lolal,maternal
KdelR,maternal
l(2)09851,maternal
dnk,maternal
CG3760,maternal
CG11971,maternal
CG1910,maternal
Pur-alpha,maternal
Pka-R2,maternal
D19B,maternal
Cht2,maternal
Adk2,maternal
Adk1,maternal
zf30C,maternal
Taf8,maternal
HLH54F,maternal
Sin3A,maternal
Hel89B,maternal
Df31,maternal
D19A,maternal
Cbp80,maternal
Cbp20,maternal
vimar,maternal
qkr58E-3,maternal
qkr58E-2,maternal
qkr58E-1,maternal
qkr54B,maternal
mth,maternal
melt,maternal
dimm,maternal
cyc,maternal
aay,maternal
a6,maternal
Uba1,maternal
SNF1A,maternal
RpL39,maternal
Prosbeta2,maternal
Prosalpha7,maternal
Pp4-19C,maternal
Orc6,maternal
Orc6,maternal
Orc4,maternal
Elongin-C,maternal
Elongin-B,maternal
eIF-4G,maternal
Mnt,maternal
Dap160,maternal
slmb,maternal
ebi,maternal
Tal,maternal
CG3835,maternal
CG3573,maternal
EG:86E4.4,maternal
Rbcn-3B,maternal
CG3810,maternal
EG:63B12.9,maternal
CG14805,maternal
CG14814,maternal
CG14816,maternal
trr,maternal
mRpL16,maternal
CG3587,maternal
CG11596,maternal
CG2865,maternal
CG3071,maternal
CG2924,maternal
EG:25E8.2,maternal
CG2918,maternal
CG3740,maternal
CG32809,maternal
CG3095,maternal
CG13372,maternal
CG3156,maternal
CG17896,maternal
CG3630,maternal
Nmd3,maternal
CG4406,maternal
Hr4,maternal
zpg,maternal
vig,maternal
syd,maternal
san,maternal
sip1,maternal
rasp,maternal
ird5,maternal
ial,maternal
Hs2st,maternal
Dys,maternal
dnt,maternal
chico,maternal
cato,maternal
brk,maternal
bbx,maternal
bbx,maternal
Ark,maternal
WASp,maternal
Srp54,maternal
Sir2,maternal
Smr,maternal
Plap,maternal
Picot,maternal
NK7.1,maternal
Mkk4,maternal
Med6,maternal
Mcm3,maternal
CG11418,maternal
CG11412,maternal
CG11417,maternal
CG12773,maternal
E2f2,maternal
Dlc90F,maternal
Bin1,maternal
sec13,maternal
dlt,maternal
Neos,maternal
flfl,maternal
Dph5,maternal
fws,maternal
cpsf,maternal
Slip1,maternal
Rep1,maternal
Qm,maternal
Flo-2,maternal
Flo,maternal
Crk,maternal
AP-50,maternal
AP-47,maternal
Pcd,maternal
p38b,maternal
kin17,maternal
Kap-alpha1,maternal
ferrochelatase,maternal
agt,maternal
Ts,maternal
TER94,maternal
NitFhit,maternal
NTPase,maternal
Mat1,maternal
Irp-1B,maternal
Irp-1A,maternal
CG2701,maternal
CG2712,maternal
